Nr;ImageId;Width;Height;Ratio[W/H]
2596;"http%3A%2F%2Frdfh.ch%2F0804%2F8MNFuXCeSQaHFG1yiqZfLQ";3548;3542;1.0016939582156974
2597;"http%3A%2F%2Frdfh.ch%2F0804%2F8MSU1U4gS0msDHbjDs45jQ";2322;1581;1.4686907020872866
2598;"http%3A%2F%2Frdfh.ch%2F0804%2F8MfgaQ2xSW-U2-IWWM70Vg";4421;6597;0.6701530998938912
2599;"http%3A%2F%2Frdfh.ch%2F0804%2F8MzIqTrDTiuV_Es1aNZx4Q";3302;2251;1.4669035984007108
2600;"http%3A%2F%2Frdfh.ch%2F0804%2F8NHLNb-DQxObuXSmKbRVJw";4000;6000;0.6666666666666666
2601;"http%3A%2F%2Frdfh.ch%2F0804%2F8NYov5jCRnSKOAEGtKDvOA";5896;4265;1.3824150058616647
2602;"http%3A%2F%2Frdfh.ch%2F0804%2F8Nbn6FzRS1mt_LP7c2MXlw";2607;1721;1.5148169668797211
2603;"http%3A%2F%2Frdfh.ch%2F0804%2F8NsRlcnDRvChfo6R41yvIQ";4967;4190;1.1854415274463008
2604;"http%3A%2F%2Frdfh.ch%2F0804%2F8NxdfAGITGC3RaLTxTZzYg";2156;1383;1.558929862617498
2605;"http%3A%2F%2Frdfh.ch%2F0804%2F8O44phpVSeCvHPISowlPjg";3388;4608;0.7352430555555556
2606;"http%3A%2F%2Frdfh.ch%2F0804%2F8ODBvJGvTTiIn2MgI1HvmA";3900;2557;1.5252248728979272
2607;"http%3A%2F%2Frdfh.ch%2F0804%2F8OIiexyET3S46Qp-Kc1C_w";2544;1720;1.4790697674418605
2608;"http%3A%2F%2Frdfh.ch%2F0804%2F8OTESspISNyJ3cGhtcHwUA";4558;3336;1.3663069544364508
2609;"http%3A%2F%2Frdfh.ch%2F0804%2F8OV9gJ9ySou0CuZPAWlNoQ";3524;3536;0.996606334841629
2610;"http%3A%2F%2Frdfh.ch%2F0804%2F8Oai0YsxRrieufmkARX_oQ";4243;3244;1.307953144266338
2611;"http%3A%2F%2Frdfh.ch%2F0804%2F8P4JoV03S02EXJpufRAsbQ";3681;3664;1.0046397379912664
2612;"http%3A%2F%2Frdfh.ch%2F0804%2F8PBhUAuTTcu6NV7-wunr_Q";3755;3867;0.9710369795707267
2613;"http%3A%2F%2Frdfh.ch%2F0804%2F8PE-pW62RN25MAOfFKMHQQ";4204;5505;0.763669391462307
2614;"http%3A%2F%2Frdfh.ch%2F0804%2F8PQ7sZCsTOK_bLQt81kU-A";4777;2968;1.6095013477088949
2615;"http%3A%2F%2Frdfh.ch%2F0804%2F8PQtnQi0SEamFTaLDIm8WQ";2465;3497;0.7048899056334
2616;"http%3A%2F%2Frdfh.ch%2F0804%2F8PupZ28IRCSbmtYesNcr5Q";5000;3219;1.5532774153463809
2617;"http%3A%2F%2Frdfh.ch%2F0804%2F8QAbJlUbQDqdn_tamFkMEg";3259;4269;0.7634106348090888
2618;"http%3A%2F%2Frdfh.ch%2F0804%2F8QTz1KdFSP6hy8jrE29kFw";2949;1925;1.531948051948052
2619;"http%3A%2F%2Frdfh.ch%2F0804%2F8QYjOJIFRIihiWpPln4V7w";3904;3912;0.9979550102249489
2620;"http%3A%2F%2Frdfh.ch%2F0804%2F8R5N0t2qRR6nwmNRlu2hJg";3390;4781;0.7090566827023635
2621;"http%3A%2F%2Frdfh.ch%2F0804%2F8RUXyZDkSPS5yTGi41LL-w";5638;5604;1.0060670949321913
2622;"http%3A%2F%2Frdfh.ch%2F0804%2F8RZ00y1bQpu2-Axc0Qavaw";4961;2256;2.1990248226950353
2623;"http%3A%2F%2Frdfh.ch%2F0804%2F8Rjv1U8kQquV17U-pXA3YA";3887;5484;0.7087892049598833
2624;"http%3A%2F%2Frdfh.ch%2F0804%2F8S7kTrXiRXuJ7o6JKlKKQg";4392;2744;1.6005830903790088
2625;"http%3A%2F%2Frdfh.ch%2F0804%2F8SDNWSEaR1WIVjIYqDP-Zw";3008;1960;1.5346938775510204
2626;"http%3A%2F%2Frdfh.ch%2F0804%2F8SF15aFvSzKmQ3qhMtZ_Hg";5827;4274;1.36335985025737
2627;"http%3A%2F%2Frdfh.ch%2F0804%2F8SHyulzCRGe06aCOPikMLg";3764;2812;1.3385490753911806
2628;"http%3A%2F%2Frdfh.ch%2F0804%2F8SxDHHEbTYuRbm4RAXzTIA";2072;1306;1.5865237366003062
2629;"http%3A%2F%2Frdfh.ch%2F0804%2F8T96DI1CR5OCV11-k4I1BA";3796;3790;1.0015831134564643
2630;"http%3A%2F%2Frdfh.ch%2F0804%2F8TIYEIpRR72HNU3weyGgBg";3723;3777;0.9857029388403494
2631;"http%3A%2F%2Frdfh.ch%2F0804%2F8Td3dO6-RciT_YD1ZKj_vQ";5997;4006;1.4970044932601099
2632;"http%3A%2F%2Frdfh.ch%2F0804%2F8TgqXcETRyy8GhBTKJPMVQ";7141;4633;1.5413339089143103
2633;"http%3A%2F%2Frdfh.ch%2F0804%2F8Th0FPR4T_W-39Mz4gZeaw";1577;2336;0.6750856164383562
2634;"http%3A%2F%2Frdfh.ch%2F0804%2F8UQgSfSPRDSaTLyxMkKA1g";3405;2283;1.4914586070959264
2635;"http%3A%2F%2Frdfh.ch%2F0804%2F8UYGNb9VTviFlTXQxX5qjA";1565;2296;0.6816202090592335
2636;"http%3A%2F%2Frdfh.ch%2F0804%2F8UlPOxLVR06JTIPDQ-224w";1929;2957;0.6523503550896178
2637;"http%3A%2F%2Frdfh.ch%2F0804%2F8UnAAO7BRnSQkAcKgKwMug";3385;4801;0.7050614455321808
2638;"http%3A%2F%2Frdfh.ch%2F0804%2F8Unkj-kgTVOCkmd48ctEOw";2075;2898;0.7160110420979986
2639;"http%3A%2F%2Frdfh.ch%2F0804%2F8UwxnS5HSSq0KJOyLLIRgQ";5530;4088;1.3527397260273972
2640;"http%3A%2F%2Frdfh.ch%2F0804%2F8VCQQPNVRbSQeUTobA9Nsw";3413;2328;1.4660652920962198
2641;"http%3A%2F%2Frdfh.ch%2F0804%2F8VRWUOP6SISAeUHJKwBneg";3994;2776;1.4387608069164266
2642;"http%3A%2F%2Frdfh.ch%2F0804%2F8Vow4CVkQCmmrkbwTCgGBw";2522;1742;1.4477611940298507
2643;"http%3A%2F%2Frdfh.ch%2F0804%2F8WGFjW6KRkWz4xJmofDxkQ";3241;2307;1.4048547897702643
2644;"http%3A%2F%2Frdfh.ch%2F0804%2F8WabAQKGQnaEb34Uir9RzA";5044;5027;1.0033817386114978
2645;"http%3A%2F%2Frdfh.ch%2F0804%2F8Wc7BZ9HScKorWaaBUBsoQ";6881;5542;1.2416095272464813
2646;"http%3A%2F%2Frdfh.ch%2F0804%2F8X2tfajKTNelp_UjY-xxnw";2907;2067;1.4063860667634251
2647;"http%3A%2F%2Frdfh.ch%2F0804%2F8XKnAADHRtagh6ggVGJgDA";2120;3026;0.7005948446794448
2648;"http%3A%2F%2Frdfh.ch%2F0804%2F8XTGytD0SSeL6knnJ2lsmg";2716;1866;1.4555198285101822
2649;"http%3A%2F%2Frdfh.ch%2F0804%2F8XW8YLSvSB-46UDZEbYfeg";2088;1368;1.5263157894736843
2650;"http%3A%2F%2Frdfh.ch%2F0804%2F8XfEqMflQDe0BFFn0c5NUA";3331;3282;1.0149299207800122
2651;"http%3A%2F%2Frdfh.ch%2F0804%2F8Xi0kQFCQE6pXSmPprds2Q";2100;1400;1.5
2652;"http%3A%2F%2Frdfh.ch%2F0804%2F8Y-6-v9MSxCUM-xlLddDIg";4243;3256;1.3031326781326782
2653;"http%3A%2F%2Frdfh.ch%2F0804%2F8Y521sDgRTeK64-7mP2vsQ";3281;3395;0.9664212076583211
2654;"http%3A%2F%2Frdfh.ch%2F0804%2F8Y8PjyQgROWrM9yDXsXypg";7111;5278;1.3472906403940887
2655;"http%3A%2F%2Frdfh.ch%2F0804%2F8Z5dtQMLTmWmFrLnQMSYRw";5829;4236;1.3760623229461757
2656;"http%3A%2F%2Frdfh.ch%2F0804%2F8ZaXGAglTICozJq5dNF6Wg";6642;5431;1.2229791935186891
2657;"http%3A%2F%2Frdfh.ch%2F0804%2F8_B3TeeaRFuU0RRpVDh3Yw";2669;1843;1.448182311448725
2658;"http%3A%2F%2Frdfh.ch%2F0804%2F8_N_YYvTSP-1vXfGfY36Dg";1849;2555;0.723679060665362
2659;"http%3A%2F%2Frdfh.ch%2F0804%2F8a7LYZHGTNu4g8Up47_bYA";4113;2657;1.547986450884456
2660;"http%3A%2F%2Frdfh.ch%2F0804%2F8aMxJGWVQt-hVkA4iqAOQg";7494;4730;1.584355179704017
2661;"http%3A%2F%2Frdfh.ch%2F0804%2F8aht3Wh_S0m081D-0ewgHQ";5499;3991;1.3778501628664495
2662;"http%3A%2F%2Frdfh.ch%2F0804%2F8bQvxU3JTQ-qBZrnvYdB9Q";2684;2047;1.3111871030776747
2663;"http%3A%2F%2Frdfh.ch%2F0804%2F8bd2dX-oR6WyS5jessfW5A";1808;2765;0.6538878842676311
2664;"http%3A%2F%2Frdfh.ch%2F0804%2F8cI7oHEIRAWgObQ9zeo5Aw";3572;2915;1.225385934819897
2665;"http%3A%2F%2Frdfh.ch%2F0804%2F8dZZSwB5TY-Es5GPEZ239A";4060;2809;1.4453542185831256
2666;"http%3A%2F%2Frdfh.ch%2F0804%2F8doRLz_SQPeVLE9CXqm1vg";2100;1400;1.5
2667;"http%3A%2F%2Frdfh.ch%2F0804%2F8dyiJIoaSpiJgXxjQoYU6w";7277;5510;1.3206896551724139
2668;"http%3A%2F%2Frdfh.ch%2F0804%2F8e9ctl-iR-WMl5cCzeUjaA";4276;3235;1.3217928902627512
2669;"http%3A%2F%2Frdfh.ch%2F0804%2F8e9oajIaTvue5IqHqbQpfA";2988;2432;1.2286184210526316
2670;"http%3A%2F%2Frdfh.ch%2F0804%2F8eC_2dIJQ7OLtmVSj0TLPg";2100;1400;1.5
2671;"http%3A%2F%2Frdfh.ch%2F0804%2F8eGtlsu4RpmjLBkpuE9R8w";2326;1579;1.473084230525649
2672;"http%3A%2F%2Frdfh.ch%2F0804%2F8exrQKY2Tb-d1oZWliRX3Q";3440;2654;1.2961567445365485
2673;"http%3A%2F%2Frdfh.ch%2F0804%2F8fRvoljeQRy6zZFZmPSD7w";4195;2994;1.4011356045424181
2674;"http%3A%2F%2Frdfh.ch%2F0804%2F8fUl6z-WSXKNd5alZGccQQ";3608;2576;1.4006211180124224
2675;"http%3A%2F%2Frdfh.ch%2F0804%2F8fhqj54QTTqFWAdr_OoTTg";2100;1400;1.5
2676;"http%3A%2F%2Frdfh.ch%2F0804%2F8gL38l39TQWE-KedEwiSnQ";4871;3717;1.3104654291094968
2677;"http%3A%2F%2Frdfh.ch%2F0804%2F8h1z_cUYQLyjECFqSbH0iQ";2922;1933;1.5116399379203311
2678;"http%3A%2F%2Frdfh.ch%2F0804%2F8hOVTiIHTrGbljsaP629nw";4838;3238;1.494132180358246
2679;"http%3A%2F%2Frdfh.ch%2F0804%2F8hThjz_BSGWA-L_TCrmtOw";5150;3384;1.5218676122931443
2680;"http%3A%2F%2Frdfh.ch%2F0804%2F8hbGCQWiQjCMo85Bvft-GA";8077;4011;2.013712291199202
2681;"http%3A%2F%2Frdfh.ch%2F0804%2F8hluIdvyTXyMKiyDq_SGkg";3508;3641;0.963471573743477
2682;"http%3A%2F%2Frdfh.ch%2F0804%2F8i0nGVJsSledA1OoM9fm5Q";5220;4361;1.1969731712909883
2683;"http%3A%2F%2Frdfh.ch%2F0804%2F8iB3b0v6RJSaTzqPOtRChg";8379;4137;2.0253807106598987
2684;"http%3A%2F%2Frdfh.ch%2F0804%2F8iF2KwLJQbuejKlbQMIPVA";4267;3226;1.3226906385616863
2685;"http%3A%2F%2Frdfh.ch%2F0804%2F8iTJ-ua6QomAS_EIc3mtmA";2927;2067;1.4160619254958877
2686;"http%3A%2F%2Frdfh.ch%2F0804%2F8iZizv7gSOmKrlU1pKbZ-w";4961;3139;1.580439630455559
2687;"http%3A%2F%2Frdfh.ch%2F0804%2F8idwcAxmRkC21u452P3DZQ";3297;4516;0.7300708591674048
2688;"http%3A%2F%2Frdfh.ch%2F0804%2F8iwgfFLKTd6h9YpT1RQ-KQ";3549;2447;1.4503473641193299
2689;"http%3A%2F%2Frdfh.ch%2F0804%2F8jHfwc0PTGSkCsB9wAQ6aQ";3156;4401;0.7171097477845945
2690;"http%3A%2F%2Frdfh.ch%2F0804%2F8jVgWSyXSGym0Q4eZDNPZA";3891;2573;1.5122425184609405
2691;"http%3A%2F%2Frdfh.ch%2F0804%2F8jYf2cHZTzeI3oSU_RdcWA";6422;3724;1.7244897959183674
2692;"http%3A%2F%2Frdfh.ch%2F0804%2F8kQ3kLOJT96kwI4Sbvam9w";4961;2256;2.1990248226950353
2693;"http%3A%2F%2Frdfh.ch%2F0804%2F8kZKtH2YSRy2YIVBNnH2fA";3968;2835;1.399647266313933
2694;"http%3A%2F%2Frdfh.ch%2F0804%2F8kbg1atmRbOVRKZzO3QXRA";8460;4121;2.0528997816064063
2695;"http%3A%2F%2Frdfh.ch%2F0804%2F8kemM83nQZ64CBvqR2X6cw";2100;1400;1.5
2696;"http%3A%2F%2Frdfh.ch%2F0804%2F8kysH9feSVmg0xrb4DPF-A";2733;1759;1.5537237066515066
2697;"http%3A%2F%2Frdfh.ch%2F0804%2F8l7n0OuESd6rUFLPomC3Lw";2032;3238;0.6275478690549722
2698;"http%3A%2F%2Frdfh.ch%2F0804%2F8l8mWxtLTqOIVpU5g168sQ";2926;1929;1.5168481078278901
2699;"http%3A%2F%2Frdfh.ch%2F0804%2F8lGMsBXHSoej7wvrQQS6hA";3598;2723;1.3213367609254498
2700;"http%3A%2F%2Frdfh.ch%2F0804%2F8lhTqrZQQsyoCW-cigUcYA";3094;1927;1.6056045666839647
2701;"http%3A%2F%2Frdfh.ch%2F0804%2F8lm_xqhaTq2Y1wHaSazJpA";2100;1305;1.6091954022988506
2702;"http%3A%2F%2Frdfh.ch%2F0804%2F8luCtMk1T5-e6DgU9lGKBA";4213;3206;1.3140985651902684
2703;"http%3A%2F%2Frdfh.ch%2F0804%2F8m7ml2nVTC-iqsBpQt4iSg";2100;1400;1.5
2704;"http%3A%2F%2Frdfh.ch%2F0804%2F8mBtCVR6R4mar7HlDk5Qpw";3865;2780;1.3902877697841727
2705;"http%3A%2F%2Frdfh.ch%2F0804%2F8mU36yDoQL2RPPdPVZmdIg";2464;1648;1.4951456310679612
2706;"http%3A%2F%2Frdfh.ch%2F0804%2F8mVGZm4RQcumBWA0XkrU0w";6328;4529;1.3972179289026274
2707;"http%3A%2F%2Frdfh.ch%2F0804%2F8maG9dLwTT-6cKZvw2I-8A";6047;4045;1.4949320148331273
2708;"http%3A%2F%2Frdfh.ch%2F0804%2F8mnOT_5IQzenMETTbH_Jeg";917;797;1.150564617314931
2709;"http%3A%2F%2Frdfh.ch%2F0804%2F8mtDGFhTRCKav-uTjTjf7g";4774;5734;0.8325776072549703
2710;"http%3A%2F%2Frdfh.ch%2F0804%2F8nG_nufpQP2WMmT07I1lLg";4844;7533;0.6430373025355104
2711;"http%3A%2F%2Frdfh.ch%2F0804%2F8nSZb3EgTFeNEiuk1qs7Sw";3326;2245;1.4815144766146993
2712;"http%3A%2F%2Frdfh.ch%2F0804%2F8ofpmjWtSxuQPseyeEht3Q";3548;2558;1.3870211102423768
2713;"http%3A%2F%2Frdfh.ch%2F0804%2F8opIQq0KQNiisx1gHQ7MfA";3802;5212;0.7294704528012279
2714;"http%3A%2F%2Frdfh.ch%2F0804%2F8pEPIaITS3auIHmjE3JePw";4004;2668;1.5007496251874064
2715;"http%3A%2F%2Frdfh.ch%2F0804%2F8pJ9kaRUTX22pbHFiS8ieg";5612;5700;0.984561403508772
2716;"http%3A%2F%2Frdfh.ch%2F0804%2F8psRCfhfTjqEYGc1b_H7eA";7077;5684;1.2450738916256157
2717;"http%3A%2F%2Frdfh.ch%2F0804%2F8pxCSObnSfGSGuPoJbXEVA";4256;3204;1.3283395755305867
2718;"http%3A%2F%2Frdfh.ch%2F0804%2F8q9xKKxzSlKR2OOaYgDPyw";2100;1400;1.5
2719;"http%3A%2F%2Frdfh.ch%2F0804%2F8qQmfkcrRbuGIutPMT1XCA";5593;5644;0.9909638554216867
2720;"http%3A%2F%2Frdfh.ch%2F0804%2F8qW5Dd6mRSOjyRE_5LaRVQ";3533;4891;0.7223471682682479
2721;"http%3A%2F%2Frdfh.ch%2F0804%2F8qZxotPnQia50muVf7F1hA";2933;2038;1.4391560353287536
2722;"http%3A%2F%2Frdfh.ch%2F0804%2F8rAK61JISQWLeuAEgjj0PQ";1561;2077;0.751564756860857
2723;"http%3A%2F%2Frdfh.ch%2F0804%2F8rwg5wkZROGX8sG_UCtIXw";3526;4519;0.7802611197167515
2724;"http%3A%2F%2Frdfh.ch%2F0804%2F8rxxXpqITDeewanITqKK2g";4607;3490;1.3200573065902579
2725;"http%3A%2F%2Frdfh.ch%2F0804%2F8syuax09R1u3xLxsDNhoSw";2957;1937;1.5265875064532783
2726;"http%3A%2F%2Frdfh.ch%2F0804%2F8t4IlAR0SJKQ8oix1NqFDQ";3568;2581;1.3824099186361876
2727;"http%3A%2F%2Frdfh.ch%2F0804%2F8tYxePBNQ_6AhpllyxcoAw";5911;4376;1.3507769652650823
2728;"http%3A%2F%2Frdfh.ch%2F0804%2F8u5qaLiJQLudz8etvtLlUg";7473;4812;1.5529925187032418
2729;"http%3A%2F%2Frdfh.ch%2F0804%2F8uRTCVb4RleLa5KqYfvVcQ";2946;4145;0.710735826296743
2730;"http%3A%2F%2Frdfh.ch%2F0804%2F8uSAY0p4Q-Cpyjv28sSOjg";3645;2578;1.4138867339022498
2731;"http%3A%2F%2Frdfh.ch%2F0804%2F8udXwaT-S3qhduUUtdJ1Tg";5585;5630;0.9920071047957372
2732;"http%3A%2F%2Frdfh.ch%2F0804%2F8umPcXMOS0elf4M7CQywLw";3432;2470;1.3894736842105264
2733;"http%3A%2F%2Frdfh.ch%2F0804%2F8unER2NISGuSa5DsUfgBOQ";2100;1400;1.5
2734;"http%3A%2F%2Frdfh.ch%2F0804%2F8urEM3KLTiC0TJrhY1jvhg";2100;1400;1.5
2735;"http%3A%2F%2Frdfh.ch%2F0804%2F8urhkGhEQyqiAIU1v6wc6Q";2100;1400;1.5
2736;"http%3A%2F%2Frdfh.ch%2F0804%2F8vFbgq85Sbe1wNqK-kmuiw";2100;1400;1.5
2737;"http%3A%2F%2Frdfh.ch%2F0804%2F8vTsBmR1TrCOMxc8Q9BUtw";2697;1351;1.9962990377498149
2738;"http%3A%2F%2Frdfh.ch%2F0804%2F8vn4GzL3Sb2_xMPZxWm7fw";2722;2163;1.2584373555247341
2739;"http%3A%2F%2Frdfh.ch%2F0804%2F8vvt8dnXT_KrGihihyFCLQ";5837;4317;1.3520963632151957
2740;"http%3A%2F%2Frdfh.ch%2F0804%2F8w3PnvPOTaCU3D7beVZUCA";4701;3371;1.3945416790269949
2741;"http%3A%2F%2Frdfh.ch%2F0804%2F8wodlKLYRNqaVsKkL49-RQ";3008;1960;1.5346938775510204
2742;"http%3A%2F%2Frdfh.ch%2F0804%2F8x8n8Ei3Sk23CnAUkytGYQ";4301;5998;0.7170723574524842
2743;"http%3A%2F%2Frdfh.ch%2F0804%2F8xM5X1XaRT2xUDOCNXkyGQ";6273;4598;1.3642888212266202
2744;"http%3A%2F%2Frdfh.ch%2F0804%2F8xWeDbgGQ_e3XrKz6CRaOQ";3198;3398;0.9411418481459682
2745;"http%3A%2F%2Frdfh.ch%2F0804%2F8xYMvGkWQeiI3_nldzQuZw";4639;3367;1.3777843777843777
2746;"http%3A%2F%2Frdfh.ch%2F0804%2F8x_j7iaIRi6eeIRdl_naIQ";2321;1579;1.4699176694110196
2747;"http%3A%2F%2Frdfh.ch%2F0804%2F8xhr13WMQtaoV8pfEKMc0w";5952;3136;1.8979591836734695
2748;"http%3A%2F%2Frdfh.ch%2F0804%2F8xkRifTgQheSA5EfGb0czw";1727;2514;0.6869530628480509
2749;"http%3A%2F%2Frdfh.ch%2F0804%2F8xq6qG_2TjCF-gIVTiVy7g";2711;1758;1.5420932878270763
2750;"http%3A%2F%2Frdfh.ch%2F0804%2F8y5Sk-vAQ_uBegyuSVHXAg";3731;3649;1.0224719101123596
2751;"http%3A%2F%2Frdfh.ch%2F0804%2F8ygOyliNTXuvmh0dsO4HDw";10275;7496;1.3707310565635005
2752;"http%3A%2F%2Frdfh.ch%2F0804%2F8yivqrFHQqiHzHbFFFzjlg";3272;2113;1.5485092285849502
2753;"http%3A%2F%2Frdfh.ch%2F0804%2F8yuVHPtPReCgHoJDK1G8cg";2576;1580;1.630379746835443
2754;"http%3A%2F%2Frdfh.ch%2F0804%2F8zV71girRX2EVKQTsLPZDw";3297;4461;0.7390719569603228
2755;"http%3A%2F%2Frdfh.ch%2F0804%2F8zWKhOWZROq0LKQGr8cDww";4060;4275;0.9497076023391813
2756;"http%3A%2F%2Frdfh.ch%2F0804%2F8zX6OX7SRq-LvGeq_PMw0g";6711;4762;1.4092818143637127
2757;"http%3A%2F%2Frdfh.ch%2F0804%2F8zZwlw0DQguh9lE8EzTnIg";2045;3299;0.6198848135798727
2758;"http%3A%2F%2Frdfh.ch%2F0804%2F8zh5Z-hqTcm9MobkXn6jNw";6346;4934;1.2861775435751925
2759;"http%3A%2F%2Frdfh.ch%2F0804%2F8zkBKnHHSA-1lCEriVtd4Q";3434;2223;1.5447593342330184
2760;"http%3A%2F%2Frdfh.ch%2F0804%2F8zmQODOLRWqnFpGxaGDOtg";5605;5646;0.9927382217499114
2761;"http%3A%2F%2Frdfh.ch%2F0804%2F8zuX-fyOQgeh2VdF-z1oTA";4961;2256;2.1990248226950353
2762;"http%3A%2F%2Frdfh.ch%2F0804%2F8zv069G7R0ueRk62HS47bQ";3516;2462;1.4281072298943949
2763;"http%3A%2F%2Frdfh.ch%2F0804%2F9-2TpokCQ4C6Zc5Ma-n9sg";2938;1925;1.5262337662337662
2764;"http%3A%2F%2Frdfh.ch%2F0804%2F9-LmfKi2SjOA7062Y5MWVQ";6418;4272;1.5023408239700375
2765;"http%3A%2F%2Frdfh.ch%2F0804%2F9-Mt75cpRlmsyzVYkW0qKg";3834;2539;1.5100433241433635
2766;"http%3A%2F%2Frdfh.ch%2F0804%2F9-nFJtM9SuGbYYTS0LMN9A";5971;4229;1.4119177110427996
2767;"http%3A%2F%2Frdfh.ch%2F0804%2F9-olYGlsRfWcZp_21VFf1g";1637;1723;0.9500870574579222
2768;"http%3A%2F%2Frdfh.ch%2F0804%2F9-wk48bQS56gO8ySEELp2Q";3053;2062;1.4806013579049466
2769;"http%3A%2F%2Frdfh.ch%2F0804%2F9-wtyQhVSpS4Ab6DbHb77w";5056;3645;1.3871056241426611
2770;"http%3A%2F%2Frdfh.ch%2F0804%2F9-x0MjonQ1CvobuEpez2cA";2100;1400;1.5
2771;"http%3A%2F%2Frdfh.ch%2F0804%2F900KAkXhTNyYqWa6qs19Kw";2100;1400;1.5
2772;"http%3A%2F%2Frdfh.ch%2F0804%2F901P6OrJRW-Vdcmgphm77A";1651;1648;1.0018203883495145
2773;"http%3A%2F%2Frdfh.ch%2F0804%2F90CPoZknTsmPCq3aSwtUGg";5741;3604;1.5929522752497225
2774;"http%3A%2F%2Frdfh.ch%2F0804%2F90NgnMRWQ1W0263aONFY-Q";2100;1400;1.5
2775;"http%3A%2F%2Frdfh.ch%2F0804%2F90bS0dPmR4-LCVSnyPli4g";6408;5102;1.2559780478243825
2776;"http%3A%2F%2Frdfh.ch%2F0804%2F90rpBBInTtGL0OzN5wBRAA";7053;4672;1.5096318493150684
2777;"http%3A%2F%2Frdfh.ch%2F0804%2F91gkC4LfQOuNJy9pwnd5ow";1400;2100;0.6666666666666666
2778;"http%3A%2F%2Frdfh.ch%2F0804%2F91hahCqrRH2aShCGqJrYUQ";3669;2639;1.3902993558165972
2779;"http%3A%2F%2Frdfh.ch%2F0804%2F923OLu4kRCm8zdnd8XMHyw";3883;2573;1.5091333074232414
2780;"http%3A%2F%2Frdfh.ch%2F0804%2F92GaRu39RCSmLo-s8jwA_g";4514;6732;0.6705288175876412
2781;"http%3A%2F%2Frdfh.ch%2F0804%2F92aj4kKJS7exPjx_OgREWA";3738;5160;0.7244186046511628
2782;"http%3A%2F%2Frdfh.ch%2F0804%2F92m3lneTQDSPv2sMiKSKIw";4674;3693;1.2656376929325752
2783;"http%3A%2F%2Frdfh.ch%2F0804%2F93JQPWYFSBeO30Suz_fRtA";5949;4346;1.368844914864243
2784;"http%3A%2F%2Frdfh.ch%2F0804%2F93Wi_PMTS_aLFaTdYu3ZXA";4239;3237;1.309545875810936
2785;"http%3A%2F%2Frdfh.ch%2F0804%2F93XRtn74Q-ec3y7x209yyw";2138;1438;1.4867872044506258
2786;"http%3A%2F%2Frdfh.ch%2F0804%2F93_1HFECRwSFEZq-JafMnQ";3393;2350;1.4438297872340426
2787;"http%3A%2F%2Frdfh.ch%2F0804%2F93jRwe3oTAO9dPyXVVmSLA";4852;3318;1.462326702833032
2788;"http%3A%2F%2Frdfh.ch%2F0804%2F93jz9B2oTO28yixKgYaWtg";7077;5230;1.3531548757170173
2789;"http%3A%2F%2Frdfh.ch%2F0804%2F93wmsOMlR6GpUsThhGmmZQ";2100;1400;1.5
2790;"http%3A%2F%2Frdfh.ch%2F0804%2F93wpg678ThyKlR5YwawRnA";6109;4302;1.4200371920037191
2791;"http%3A%2F%2Frdfh.ch%2F0804%2F941tSeVPQ0ardx8QW39hBA";8477;6170;1.373905996758509
2792;"http%3A%2F%2Frdfh.ch%2F0804%2F948wEukmTDSlFRPgwUsJ0w";2863;4975;0.5754773869346733
2793;"http%3A%2F%2Frdfh.ch%2F0804%2F94OYdusDSYe_a24vL-8cSg";4452;3224;1.380893300248139
2794;"http%3A%2F%2Frdfh.ch%2F0804%2F94SO82xqRwKmNsRZGpjvgg";3508;3656;0.9595185995623632
2795;"http%3A%2F%2Frdfh.ch%2F0804%2F96DhEyQxTc-2ass-1AlGrw";5036;7056;0.713718820861678
2796;"http%3A%2F%2Frdfh.ch%2F0804%2F96YtNpIaT4OuEqsJtQze7w";2100;1400;1.5
2797;"http%3A%2F%2Frdfh.ch%2F0804%2F981JVTBgSRe1_hFQHFMSdg";3258;4285;0.7603267211201867
2798;"http%3A%2F%2Frdfh.ch%2F0804%2F98CGX-9VSwOkn0kWksE6nQ";3316;4786;0.6928541579607188
2799;"http%3A%2F%2Frdfh.ch%2F0804%2F98bRmiZsRMeL-_F4mJceSg";1810;2598;0.6966897613548884
2800;"http%3A%2F%2Frdfh.ch%2F0804%2F98zHfmBaT5K4HgnrpXROlw";5251;3797;1.3829338951804055
2801;"http%3A%2F%2Frdfh.ch%2F0804%2F99194JalRPuYKTNEaQTEeg";1720;2452;0.7014681892332789
2802;"http%3A%2F%2Frdfh.ch%2F0804%2F99GFBJX2Qp2SQCe5jdqRuQ";2323;1582;1.468394437420986
2803;"http%3A%2F%2Frdfh.ch%2F0804%2F99pmDRmLSZ62Ks2T_pQEZA";4961;3462;1.4329867128827267
2804;"http%3A%2F%2Frdfh.ch%2F0804%2F99umZfNtRnyZ9Jk5Dl7yjA";3808;3802;1.0015781167806417
2805;"http%3A%2F%2Frdfh.ch%2F0804%2F9AF5D3DcS9qlCnxVWkZtXQ";3784;3796;0.9968387776606955
2806;"http%3A%2F%2Frdfh.ch%2F0804%2F9ANFUH8rTqWhuJ3rq0yvhQ";5617;5650;0.9941592920353982
2807;"http%3A%2F%2Frdfh.ch%2F0804%2F9BnoIkSKQy2tIpC90G9bDA";2464;1648;1.4951456310679612
